_index,_type,_id,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.syscheck.size_before,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.inode_before,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.extra_data,_source.data.status,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.decoder.parent,_source.data.uid,_source.data.dstuser,_source.data.id,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.scan_id,_source.data.sca.passed,_source.data.sca.failed,_source.data.sca.type,_source.data.sca.policy,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.compliance.pci_dss,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.tsc,_source.data.sca.check.compliance.cis_csc,_source.data.sca.check.compliance.gdpr_IV,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.nist_800_53,_source.data.sca.check.compliance.gpg_13,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.rule.gdpr_IV,_source.rule.cis,_source.rule.cis_csc,_source.rule.gpg_13,_source.data.srcuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.sca.check.references,_source.data.sca.check.file,_source.data.sca.check.directory,_source.data.sca.check.reason,_source.data.sca.check.status,_source.decoder,_source.data.protocol,_source.data.srcip,_source.data.url
racVM-alerts-4.x-2022.04.05,_doc,bqt_-n8Bo1kLDy8QNEpq,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,85,FALSE,7,"[""2.2"",""10.2.7""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3"",""CC7.4""]",CIS Benchmark for Debian/Linux 10: Ensure kernel module loading and unloading is collected,"[""sca""]",19007,"[""CM.1"",""AU.14"",""AU.6""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"For 32 bit systems edit or create a file in the /etc/audit/rules.d/ directory ending in .rules and add the following lines: -w /sbin/insmod -p x -k modules | -w /sbin/rmmod -p x -k modules | -w /sbin/modprobe -p x -k modules | -a always,exit -F arch=b32 -S init_module -S delete_module -k modules. For 64 bit systems edit or create a file in the /etc/audit/rules.d/ directory ending in .rules and add the following lines: -w /sbin/insmod -p x -k modules | -w /sbin/rmmod -p x -k modules | -w /sbin/modprobe -p x -k modules | -a always,exit -F arch=b64 -S init_module -S delete_module -k modules. Notes: Reloading the auditd config to set active settings may require a system reboot.", ,10.2.7,164.312.b,"CC6.1,CC6.8,CC7.2,CC7.3,CC7.4",5.1,"32.2,35.7.d",4.1.16,"AU.14,AU.6",7.9,"Monitor the loading and unloading of kernel modules. The programs insmod (install a kernel module), rmmod (remove a kernel module), and modprobe (a more sophisticated program to load and unload modules, as well as some other features) control loading and unloading of modules. The init_module (load a module) and delete_module (delete a module) system calls control loading and unloading of modules. Any execution of the loading and unloading module programs and system calls will trigger an audit record with an identifier of ""modules"".",2623,Ensure kernel module loading and unloading is collected,"Monitoring the use of insmod, rmmod and modprobe could provide system administrators with evidence that an unauthorized user loaded or unloaded a kernel module, possibly compromising the security of the system. Monitoring of the init_module and delete_module system calls would reflect an unauthorized user attempting to use a different program to load and unload modules.", ,"[""32.2"",""35.7.d""]","[""4.1.16""]","[""5.1""]","[""7.9""]", , , , , , , ,"[""/etc/audit""]", , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,b6t_-n8Bo1kLDy8QNEpq,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,86,FALSE,7,"[""2.2"",""10.5""]","[""164.312.b""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Debian/Linux 10: Ensure the audit configuration is immutable,"[""sca""]",19007,"[""CM.1"",""AU.9""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Edit or create the file /etc/audit/rules.d/99-finalize.rules and add the line: -e 2. Notes: This setting will ensure reloading the auditd config to set active settings requires a system reboot., ,10.5,164.312.b, ,"6.2,6.3", ,4.1.17,AU.9, ,"Set system audit so that audit rules cannot be modified with auditctl. Setting the flag ""-e 2"" forces audit to be put in immutable mode. Audit changes can only be made on system reboot.",2624,Ensure the audit configuration is immutable,"In immutable mode, unauthorized users cannot execute changes to the audit system to potentially hide malicious activity and then put the audit rules back. Users would most likely notice a system reboot and that could alert administrators of an attempt to make unauthorized audit changes.", , ,"[""4.1.17""]","[""6.2"",""6.3""]", , , , , , , , ,"[""/etc/audit""]", , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,dqt_-n8Bo1kLDy8QNEpq,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,90,FALSE,7,"[""2.2"",""10.7""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure journald is configured to compress large log files,"[""sca""]",19007,"[""CM.1"",""CM.1"",""AU.4""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Edit the /etc/systemd/journald.conf file and add the following line:   Compress=yes, ,10.7, ,CC5.2,6.4, ,4.2.2.2,"CM.1,AU.4", ,The journald system includes the capability of compressing overly large files to avoid filling up the system with logs or making the logs unmanageably large.,2631,Ensure journald is configured to compress large log files,"Uncompressed large files may unexpectedly fill a filesystem leading to resource unavailability. Compressing logs prior to write can prevent sudden, unexpected filesystem impacts.", , ,"[""4.2.2.2""]","[""6.4""]", , , , , , ,https://github.com/konstruktoid/hardening/blob/master/systemd.adoc#etcsystemdjournaldconf,"[""/etc/systemd/journald.conf""]", , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,d6t_-n8Bo1kLDy8QNEpq,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,91,FALSE,7,"[""2.2"",""10.7""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure journald is configured to write logfiles to persistent disk,"[""sca""]",19007,"[""CM.1"",""CM.1"",""AU.4""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Edit the /etc/systemd/journald.conf file and add the following line:   Storage=persistent, ,10.7, ,CC5.2,"6.2,6.3", ,4.2.2.3,"CM.1,AU.4", ,Data from journald may be stored in volatile memory or persisted locally on the server. Logs in memory will be lost upon a system reboot. By persisting logs to local disk on the server they are protected from loss.,2632,Ensure journald is configured to write logfiles to persistent disk,Writing log data to disk will provide the ability to forensically reconstruct events which may have impacted the operations or security of a system even after a system crash or reboot., , ,"[""4.2.2.3""]","[""6.2"",""6.3""]", , , , , , ,https://github.com/konstruktoid/hardening/blob/master/systemd.adoc#etcsystemdjournaldconf,"[""/etc/systemd/journald.conf""]", , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,fqt_-n8Bo1kLDy8QNEpq,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,97,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure permissions on /etc/cron.weekly are configured,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Run the following commands to set ownership and permissions on /etc/cron.weekly : chown root:root /etc/cron.weekly and chmod og-rwx /etc/cron.weekly, ,2.2.4, ,CC5.2,14.6, ,5.1.5,CM.1, ,"The /etc/cron.weekly directory contains system cron jobs that need to run on a weekly basis. The files in this directory cannot be manipulated by the crontab command, but are instead edited by system administrators using a text editor. The commands below restrict read/write and search access to user and group root, preventing regular users from accessing this directory.",2639,Ensure permissions on /etc/cron.weekly are configured,Granting write access to this directory for non-privileged users could provide them the means for gaining unauthorized elevated privileges. Granting read access to this directory could give an unprivileged user insight in how to gain elevated privileges or circumvent auditing controls.,"[""stat /etc/cron.weekly""]", ,"[""5.1.5""]","[""14.6""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,f6t_-n8Bo1kLDy8QNEpq,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,98,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure permissions on /etc/cron.monthly are configured,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Run the following commands to set ownership and permissions on /etc/cron.monthly : chown root:root /etc/cron.monthly and chmod og-rwx /etc/cron.monthly, ,2.2.4, ,CC5.2,14.6, ,5.1.6,CM.1, ,"The /etc/cron.monthly directory contains system cron jobs that need to run on a monthly basis. The files in this directory cannot be manipulated by the crontab command, but are instead edited by system administrators using a text editor. The commands below restrict read/write and search access to user and group root, preventing regular users from accessing this directory.",2640,Ensure permissions on /etc/cron.monthly are configured,Granting write access to this directory for non-privileged users could provide them the means for gaining unauthorized elevated privileges. Granting read access to this directory could give an unprivileged user insight in how to gain elevated privileges or circumvent auditing controls.,"[""stat /etc/cron.monthly""]", ,"[""5.1.6""]","[""14.6""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,iKt_-n8Bo1kLDy8QNEpq,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,9,FALSE,3,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure SSH MaxAuthTries is set to 4 or less,"[""sca""]",19009,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10, ,Edit the /etc/ssh/sshd_config file to set the parameter as follows: MaxAuthTries 4, ,2.2.4, ,CC5.2,16.13, ,5.2.7,CM.1, ,"The MaxAuthTries parameter specifies the maximum number of authentication attempts permitted per connection. When the login failure count reaches half the number, error messages will be written to the syslog file detailing the login failure.",2649,Ensure SSH MaxAuthTries is set to 4 or less,"Setting the MaxAuthTries parameter to a low number will minimize the risk of successful brute force attacks to the SSH server. While the recommended setting is 4, set the number based on site policy.","[""sshd -T""]", ,"[""5.2.7""]","[""16.13""]", , , , , , , , , ,Invalid path or wrong permissions to run command 'sshd -T',Not applicable,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,j6t_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,16,FALSE,3,"[""2.2"",""4.1""]","[""164.312.a.2.IV"",""164.312.e.1"",""164.312.e.2.I"",""164.312.e.2.II""]","[""CC7.1"",""CC7.2"",""CC6.7"",""CC6.1"",""CC7.2""]",CIS Benchmark for Debian/Linux 10: Ensure only strong MAC algorithms are used,"[""sca""]",19009,"[""CM.1"",""SC.8""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10, ,"Edit the /etc/ssh/sshd_config file and add/modify the MACs line to contain a comma separated list of the site approved MACs Example: MACs hmac-sha2-512-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512,hmac-sha2-256", ,4.1,"164.312.a.2.IV,164.312.e.1,164.312.e.2.I,164.312.e.2.II","CC6.7,CC6.1,CC7.2","14.4,16.5", ,5.2.14,SC.8, ,This variable limits the types of MAC algorithms that SSH can use during communication.,2656,Ensure only strong MAC algorithms are used,MD5 and 96-bit MAC algorithms are considered weak and have been shown to increase exploitability in SSH downgrade attacks. Weak algorithms continue to have a great deal of attention as a weak spot that can be exploited with expanded computing power. An attacker that breaks the algorithm could take advantage of a MiTM position to decrypt the SSH tunnel and capture credentials and information,"[""sshd -T""]", ,"[""5.2.14""]","[""14.4"",""16.5""]", , , , , , , , , ,Invalid path or wrong permissions to run command 'sshd -T',Not applicable,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,kqt_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,19,FALSE,3,"[""2.2"",""8.1""]", ,"[""CC7.1"",""CC7.2"",""CC6.1""]",CIS Benchmark for Debian/Linux 10: Ensure SSH LoginGraceTime is set to one minute or less,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175113,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10, ,Edit the /etc/ssh/sshd_config file to set the parameter as follows: LoginGraceTime 60, ,8.1, ,CC6.1,5.1, ,5.2.17, , ,The LoginGraceTime parameter specifies the time allowed for successful authentication to the SSH server. The longer the Grace period is the more open unauthenticated connections can exist. Like other session controls in this session the Grace Period should be limited to appropriate organizational limits to ensure the service is available for needed access.,2659,Ensure SSH LoginGraceTime is set to one minute or less,"Setting the LoginGraceTime parameter to a low number will minimize the risk of successful brute force attacks to the SSH server. It will also limit the number of concurrent unauthenticated connections While the recommended setting is 60 seconds (1 Minute), set the number based on site policy.","[""sshd -T""]", ,"[""5.2.17""]","[""5.1""]", , , , , , , , , ,Invalid path or wrong permissions to run command 'sshd -T',Not applicable,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,k6t_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,20,FALSE,3,"[""2.2"",""8.1""]", ,"[""CC7.1"",""CC7.2"",""CC6.1""]",CIS Benchmark for Debian/Linux 10: Ensure SSH access is limited,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175113,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10, ,Edit the /etc/ssh/sshd_config file to set one or more of the parameter as follows: AllowUsers <userlist>    AllowGroups <grouplist>    DenyUsers <userlist>    DenyGroups <grouplist>, ,8.1, ,CC6.1,4.3, ,5.2.18, , ,"There are several options available to limit which users and group can access the system via SSH. It is recommended that at least one of the following options be leveraged: AllowUsers, AllowGroups, DenyUsers, DenyGroups.",2660,Ensure SSH access is limited,Restricting which users can remotely access the system via SSH will help ensure that only authorized users access the system.,"[""sshd -T""]", ,"[""5.2.18""]","[""4.3""]", , , , , , , , , ,Invalid path or wrong permissions to run command 'sshd -T',Not applicable,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,lKt_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,21,FALSE,3,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure SSH PAM is enabled,"[""sca""]",19009,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175113,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10, ,Edit the /etc/ssh/sshd_config file to set the parameter as follows: UsePAM yes, ,2.2.4, ,CC5.2,5.1, ,5.2.20,CM.1, ,UsePAM Enables the Pluggable Authentication Module interface. If set to “yes” this will enable PAM authentication using ChallengeResponseAuthentication and PasswordAuthentication in addition to PAM account and session module processing for all authentication types.,2662,Ensure SSH PAM is enabled,"When usePAM is set to yes, PAM runs through account and session types properly. This is important if you want to restrict access to services based off of IP, time or other factors of the account. Additionally, you can make sure users inherit certain environment variables on login or disallow access to the server.","[""sshd -T""]", ,"[""5.2.20""]","[""5.1""]", , , , , , , , , ,Invalid path or wrong permissions to run command 'sshd -T',Not applicable,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,lqt_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,23,FALSE,3,"[""2.2"",""4.1""]","[""164.312.a.2.IV"",""164.312.e.1"",""164.312.e.2.I"",""164.312.e.2.II""]","[""CC7.1"",""CC7.2"",""CC6.1"",""CC6.7"",""CC7.2""]",CIS Benchmark for Debian/Linux 10: Ensure SSH AllowTcpForwarding is disabled,"[""sca""]",19009,"[""CM.1"",""SC.8""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175113,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10, ,Edit the /etc/ssh/sshd_config file to set the parameter as follows: AllowTcpForwarding no, ,4.1,"164.312.a.2.IV,164.312.e.1,164.312.e.2.I,164.312.e.2.II","CC6.1,CC6.7,CC7.2",9.2, ,5.2.21,SC.8, ,"SSH port forwarding is a mechanism in SSH for tunneling application ports from the client to the server, or servers to clients. It can be used for adding encryption to legacy applications, going through firewalls, and some system administrators and IT professionals use it for opening backdoors into the internal network from their home machines.",2663,Ensure SSH AllowTcpForwarding is disabled,"Leaving port forwarding enabled can expose the organization to security risks and back-doors. SSH connections are protected with strong encryption. This makes their contents invisible to most deployed network monitoring and traffic filtering solutions. This invisibility carries considerable risk potential if it is used for malicious purposes such as data exfiltration. Cybercriminals or malware could exploit SSH to hide their unauthorized communications, or to exfiltrate stolen data from the target network.","[""sshd -T""]", ,"[""5.2.21""]","[""9.2""]", , , , , , ,https://www.ssh.com/ssh/tunneling/example, , ,Invalid path or wrong permissions to run command 'sshd -T',Not applicable,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,mqt_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,105,FALSE,7,"[""2.2"",""8.2.5""]", ,"[""CC7.1"",""CC7.2"",""CC6.1""]",CIS Benchmark for Debian/Linux 10: Ensure lockout for failed password attempts is configured,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175113,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"Edit the /etc/pam.d/common-auth file and add the auth line below: auth required pam_tally2.so onerr=fail audit silent deny=5 unlock_time=900. Edit the /etc/pam.d/common-account file and add the account lines below: account    requisite    pam_deny.so      account    required    pam_tally2.so. Note: If a user has been locked out because they have reached the maximum consecutive failure count defined by deny= in the pam_tally2.so module, the user can be unlocked by issuing the command /sbin/pam_tally2 -u <username> --reset. This command sets the failed count to 0, effectively unlocking the user. Notes:BUG In pam_tally2.so To work around this issue the addition of pam_tally2.so in the accounts section of the /etc/pam.d/common-account file has been added to the audit and remediation sections. pam_tally2 line must be added for the counter to reset to 0 when using sudo.     Use of the ""audit"" keyword may log credentials in the case of user error during authentication. This risk should be evaluated in the context of the site policies of your organization.", ,8.2.5, ,CC6.1,16.7, ,5.3.2, , ,Lock out users after n unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM. Set the lockout number to the policy in effect at your site.,2667,Ensure lockout for failed password attempts is configured,Locking out user IDs after n unsuccessful consecutive login attempts mitigates brute force password attacks against your systems., , ,"[""5.3.2""]","[""16.7""]", , , , , , , ,"[""/etc/pam.d/common-auth""]", , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,m6t_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,39,FALSE,3,"[""2.2"",""3.6.1"",""8.2.1""]", ,"[""CC7.1"",""CC7.2"",""CC6.1"",""CC6.7""]",CIS Benchmark for Debian/Linux 10: Ensure password hashing algorithm is SHA-512,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175113,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,passed,Edit the /etc/pam.d/common-password file to include the sha512 option for pam_unix.so as shown: password [success=1 default=ignore] pam_unix.so sha512, ,"3.6.1,8.2.1", ,"CC6.1,CC6.7",16.14, ,5.3.4, , ,The commands below change password encryption from md5 to sha512 (a much stronger hashing algorithm). All existing accounts will need to perform a password change to upgrade the stored hashes to the new algorithm.,2669,Ensure password hashing algorithm is SHA-512,"The SHA-512 algorithm provides much stronger hashing than MD5, thus providing additional protection to the system by increasing the level of effort for an attacker to successfully determine passwords. Note that these change only apply to accounts configured on the local system.", , ,"[""5.3.4""]","[""16.14""]", , , , , , , ,"[""/etc/pam.d/common-password""]", , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,nKt_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,40,FALSE,3,"[""2.2"",""8.2.5""]", ,"[""CC7.1"",""CC7.2"",""CC6.1""]",CIS Benchmark for Debian/Linux 10: Ensure password reuse is limited,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175113,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,passed,"Edit the /etc/pam.d/common-password file to include the remember option and conform to site policy as shown: password required pam_pwhistory.so remember=5. Notes: Additional module options may be set, recommendation only covers those listed here.", ,8.2.5, ,CC6.1,16, ,5.3.3, , ,The /etc/security/opasswd file stores the users' old passwords and can be checked to ensure that users are not recycling recent passwords.,2668,Ensure password reuse is limited,Forcing users not to reuse their past 5 passwords make it less likely that an attacker will be able to guess the password. Note that these change only apply to accounts configured on the local system., , ,"[""5.3.3""]","[""16""]", , , , , , , ,"[""/etc/pam.d/common-password""]", , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,nat_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,106,FALSE,7,"[""2.2"",""8.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC6.1""]",CIS Benchmark for Debian/Linux 10: Ensure password expiration is 365 days or less,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175113,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Set the PASS_MAX_DAYS parameter to conform to site policy in /etc/login.defs: PASS_MAX_DAYS 90. Modify user parameters for all users with a password set to match: # chage --maxdays 90 <user>. Notes: You can also check this setting in /etc/shadow directly. The 5th field should be 365 or less for all users with a password. A value of -1 will disable password expiration. Additionally the password expiration must be greater than the minimum days between password changes or users will be unable to change their password., ,8.2.4, ,CC6.1,4.4, ,5.4.1.1, , ,The PASS_MAX_DAYS parameter in /etc/login.defs allows an administrator to force passwords to expire once they reach a defined age. It is recommended that the PASS_MAX_DAYS parameter be set to less than or equal to 365 days.,2670,Ensure password expiration is 365 days or less,"The window of opportunity for an attacker to leverage compromised credentials or successfully compromise credentials via an online brute force attack is limited by the age of the password. Therefore, reducing the maximum age of a password also reduces an attacker's window of opportunity.", , ,"[""5.4.1.1""]","[""4.4""]", , , , , , , ,"[""/etc/login.defs""]", , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,nqt_-n8Bo1kLDy8QNErH,2.356762,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,41,FALSE,3,"[""2.2"",""8.2""]", ,"[""CC7.1"",""CC7.2"",""CC6.1""]",CIS Benchmark for Debian/Linux 10: Ensure password expiration warning days is 7 or more,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175113,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,passed,Set the PASS_WARN_AGE parameter to 7 in /etc/login.defs: PASS_WARN_AGE 7. Modify user parameters for all users with a password set to match: # chage --warndays 7 <user>. Notes: You can also check this setting in /etc/shadow directly. The 6th field should be 7 or more for all users with a password., ,8.2, ,CC6.1,4.4, ,5.4.1.3, , ,The PASS_WARN_AGE parameter in /etc/login.defs allows an administrator to notify users that their password will expire in a defined number of days. It is recommended that the PASS_WARN_AGE parameter be set to 7 or more days.,2672,Ensure password expiration warning days is 7 or more,Providing an advance warning that a password will be expiring gives users time to think of a secure password. Users caught unaware may choose a simple password or write it down where it may be discovered., , ,"[""5.4.1.3""]","[""4.4""]", , , , , , , ,"[""/etc/login.defs""]", , , ,"{""name"":""sca""}", , , 
